"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2007","2007",76,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2008","2008",79.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2009","2009",76.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2010","2010",65.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2011","2011",68.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2012","2012",72,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2013","2013",71.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2014","2014",73.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2015","2015",65.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2016","2016",70.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2017","2017",72.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2018","2018",77,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2005","2005",283.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2006","2006",292.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2007","2007",302,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2008","2008",316.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2009","2009",321.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2010","2010",332.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2011","2011",338.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2012","2012",347.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2013","2013",353.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2014","2014",343.2,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2015","2015",358.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2016","2016",363.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2017","2017",364.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2018","2018",368.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2005","2005",83.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2006","2006",82.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2007","2007",99.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2008","2008",96.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2009","2009",107.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2010","2010",109.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2011","2011",122,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2012","2012",104.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2013","2013",115.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2014","2014",96.5,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2015","2015",111.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2016","2016",100.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2017","2017",101.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2018","2018",105.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2005","2005",58.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2006","2006",65.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2007","2007",69.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2008","2008",71,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2009","2009",69.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2010","2010",76.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2011","2011",80.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2012","2012",84.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2013","2013",88.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2014","2014",89.1,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2015","2015",84.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2016","2016",86,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2017","2017",89,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IND","India","2018","2018",88.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2005","2005",35.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2006","2006",36.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2007","2007",36,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2008","2008",37.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2009","2009",39.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2010","2010",39.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2011","2011",41.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2012","2012",41.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2013","2013",40.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2014","2014",42.8,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2015","2015",41.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2016","2016",42.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2017","2017",44.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2018","2018",44.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2005","2005",199.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2006","2006",181.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2007","2007",177.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2008","2008",168,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2009","2009",175.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2010","2010",163,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2011","2011",167.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2012","2012",172.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2013","2013",174.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2014","2014",174.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2015","2015",161.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2016","2016",165.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2017","2017",152.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2018","2018",155,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2005","2005",106.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2006","2006",109.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2007","2007",103.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2008","2008",103.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2009","2009",105.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2010","2010",104.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2011","2011",109.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2012","2012",112.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2013","2013",113.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2014","2014",114.4,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2015","2015",113.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2016","2016",95.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2017","2017",100.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2018","2018",102.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2005","2005",87.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2006","2006",87.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2007","2007",76.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2008","2008",84.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2009","2009",87.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2010","2010",75,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2011","2011",79.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2012","2012",74.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2013","2013",80.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2014","2014",78.5,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2015","2015",87.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2016","2016",92.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2017","2017",90.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2018","2018",89.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2005","2005",41.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2006","2006",40,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2007","2007",42.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2008","2008",44.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2009","2009",42.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2010","2010",45.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2011","2011",45.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2012","2012",46.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2013","2013",43,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2014","2014",41.3,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2015","2015",44.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2016","2016",40.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2017","2017",42.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2018","2018",39.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2005","2005",4.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2006","2006",4.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2007","2007",4.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2008","2008",4.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2009","2009",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2010","2010",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2011","2011",4.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2012","2012",4.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2013","2013",4.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2014","2014",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2015","2015",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2016","2016",4.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2017","2017",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2018","2018",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","COL","Colombia","2019","2019",4.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","COL","Colombia","2005","2005",16.8,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","COL","Colombia","2010","2010",20.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","COL","Colombia","2015","2015",22.4,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","COL","Colombia","2005","2005",8.8,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","COL","Colombia","2010","2010",11.5,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","COL","Colombia","2015","2015",14.4,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","COL","Colombia","2008","2008",11.1,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","COL","Colombia","2013","2013",7.4,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","COL","Colombia","2008","2008",23.8,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","COL","Colombia","2013","2013",18.8,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","COL","Colombia","2008","2008",17.1,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","COL","Colombia","2013","2013",13,"D","Difference in methodology"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","COL","Colombia","2005","2005",13.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","COL","Colombia","2010","2010",16.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","COL","Colombia","2015","2015",18.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2005","2005",4.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2006","2006",4.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2007","2007",4.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2008","2008",4.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2009","2009",4.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2010","2010",3.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2011","2011",3.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2012","2012",3.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2013","2013",3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2014","2014",3.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2015","2015",3.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2016","2016",3.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2017","2017",3.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2018","2018",3.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","CRI","Costa Rica","2019","2019",3.1,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2005","2005",5.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2006","2006",5,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2007","2007",4.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2008","2008",4.7,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2009","2009",4.5,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2010","2010",4.4,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2011","2011",4.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2012","2012",4,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2013","2013",3.9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2014","2014",3.7,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2015","2015",2.9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2016","2016",3.4,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2017","2017",3.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","CRI","Costa Rica","2018","2018",3.1,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2005","2005",15.9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2006","2006",15.1,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2007","2007",14.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2008","2008",13.5,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2009","2009",12.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2010","2010",11.8,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2011","2011",11,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2012","2012",10.2,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2013","2013",9.4,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2014","2014",8.6,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2015","2015",8.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2016","2016",7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2017","2017",6.2,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","CRI","Costa Rica","2018","2018",5.4,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2005","2005",10.6,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2006","2006",10.1,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2007","2007",9.6,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2008","2008",9.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2009","2009",8.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2010","2010",8.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2011","2011",7.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2012","2012",7.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2013","2013",6.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2014","2014",6.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2015","2015",5.8,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2016","2016",5.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2017","2017",4.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","CRI","Costa Rica","2018","2018",4.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",24.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2005","2005",9.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2006","2006",10.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2007","2007",12.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2008","2008",11.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2009","2009",9.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2010","2010",9.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2011","2011",10.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2012","2012",10.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2013","2013",10.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2014","2014",10.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2015","2015",10.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2016","2016",11.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2017","2017",12.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2018","2018",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","LVA","Latvia","2019","2019",12.9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LVA","Latvia","2008","2008",13,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LVA","Latvia","2014","2014",14.6,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","LVA","Latvia","2019","2019",12.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LVA","Latvia","2008","2008",46.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LVA","Latvia","2014","2014",37,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","LVA","Latvia","2019","2019",35.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LVA","Latvia","2008","2008",28.1,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LVA","Latvia","2014","2014",24.6,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","LVA","Latvia","2019","2019",22.6,,
